Region,Store,Category,Product,Month,Units Sold,Unit Price,Unit Cost,Revenue,Cost,Profit
West,Los Angeles,Beauty & Personal Care,Perfume Set,2025-11-01,20,42.99,15.98,859.8,319.6,540.2
West,Los Angeles,Electronics,Bluetooth Speaker,2025-11-01,51,44.99,27.96,2294.49,1425.96,868.53
West,Los Angeles,Electronics,Portable Charger,2025-11-01,33,34.99,22.68,1154.67,748.44,406.23
West,Los Angeles,Electronics,Smartwatch,2025-11-01,23,119.99,83.33,2759.77,1916.59,843.18
West,Los Angeles,Electronics,Tablet Stand,2025-11-01,21,24.99,15.35,524.79,322.35,202.44
West,Los Angeles,Electronics,Wireless Earbuds,2025-11-01,35,59.99,39.07,2099.65,1367.45,732.2
West,Los Angeles,Home & Kitchen,Coffee Maker,2025-11-01,12,49.99,36.46,599.88,437.52,162.36
West,Los Angeles,Home & Kitchen,LED Desk Lamp,2025-11-01,8,27.99,19.91,223.92,159.28,64.64
West,Los Angeles,Home & Kitchen,Non-Stick Pan Set,2025-11-01,15,64.99,45.55,974.85,683.25,291.6
West,Los Angeles,Home & Kitchen,Storage Bins (Set of 3),2025-11-01,20,22.99,16.49,459.8,329.8,130.0
West,Los Angeles,Home & Kitchen,Throw Blanket,2025-11-01,22,29.99,20.17,659.78,443.74,216.04
West,Los Angeles,Sports & Outdoors,Camping Tent,2025-11-01,11,129.99,73.72,1429.89,810.92,618.97
West,Los Angeles,Sports & Outdoors,Hiking Backpack,2025-11-01,13,74.99,40.42,974.87,525.46,449.41
West,Los Angeles,Sports & Outdoors,Resistance Bands,2025-11-01,7,19.99,9.48,139.93,66.36,73.57
West,Los Angeles,Sports & Outdoors,Water Bottle,2025-11-01,17,16.99,8.57,288.83,145.69,143.14
West,Los Angeles,Sports & Outdoors,Yoga Mat,2025-11-01,13,24.99,13.33,324.87,173.29,151.58
West,Seattle,Apparel,Denim Jacket,2025-11-01,14,69.99,32.71,979.86,457.94,521.92
West,Seattle,Apparel,Men's T-Shirt,2025-11-01,22,19.99,8.91,439.78,196.02,243.76
West,Seattle,Apparel,Running Shoes,2025-11-01,20,79.99,38.89,1599.8,777.8,822.0
West,Seattle,Apparel,Women's Leggings,2025-11-01,12,34.99,14.36,419.88,172.32,247.56
West,Seattle,Apparel,Wool Sweater,2025-11-01,20,54.99,24.65,1099.8,493.0,606.8
West,Seattle,Beauty & Personal Care,Electric Toothbrush,2025-11-01,24,44.99,20.2,1079.76,484.8,594.96
West,Seattle,Beauty & Personal Care,Facial Cleanser,2025-11-01,11,14.99,5.85,164.89,64.35,100.54
West,Seattle,Beauty & Personal Care,Hair Dryer,2025-11-01,13,39.99,16.34,519.87,212.42,307.45
West,Seattle,Beauty & Personal Care,Moisturizer,2025-11-01,13,18.99,7.79,246.87,101.27,145.6
West,Seattle,Beauty & Personal Care,Perfume Set,2025-11-01,17,42.99,15.54,730.83,264.18,466.65
West,Seattle,Electronics,Bluetooth Speaker,2025-11-01,36,44.99,28.0,1619.64,1008.0,611.64
West,Seattle,Electronics,Portable Charger,2025-11-01,48,34.99,21.94,1679.52,1053.12,626.4
West,Seattle,Electronics,Smartwatch,2025-11-01,39,119.99,83.59,4679.61,3260.01,1419.6
West,Seattle,Electronics,Tablet Stand,2025-11-01,43,24.99,15.19,1074.57,653.17,421.4
West,Seattle,Electronics,Wireless Earbuds,2025-11-01,49,59.99,39.64,2939.51,1942.36,997.15
West,Seattle,Home & Kitchen,Coffee Maker,2025-11-01,13,49.99,34.98,649.87,454.74,195.13
West,Seattle,Home & Kitchen,LED Desk Lamp,2025-11-01,11,27.99,19.49,307.89,214.39,93.5
West,Seattle,Home & Kitchen,Non-Stick Pan Set,2025-11-01,17,64.99,45.85,1104.83,779.45,325.38
West,Seattle,Home & Kitchen,Storage Bins (Set of 3),2025-11-01,13,22.99,16.87,298.87,219.31,79.56
West,Seattle,Home & Kitchen,Throw Blanket,2025-11-01,22,29.99,19.85,659.78,436.7,223.08
West,Seattle,Sports & Outdoors,Camping Tent,2025-11-01,20,129.99,77.23,2599.8,1544.6,1055.2
West,Seattle,Sports & Outdoors,Hiking Backpack,2025-11-01,22,74.99,42.41,1649.78,933.02,716.76
West,Seattle,Sports & Outdoors,Resistance Bands,2025-11-01,12,19.99,9.66,239.88,115.92,123.96
West,Seattle,Sports & Outdoors,Water Bottle,2025-11-01,12,16.99,8.3,203.88,99.6,104.28
West,Seattle,Sports & Outdoors,Yoga Mat,2025-11-01,14,24.99,12.62,349.86,176.68,173.18
Midwest,Chicago,Apparel,Denim Jacket,2025-12-01,16,69.99,33.45,1119.84,535.2,584.64
Midwest,Chicago,Apparel,Men's T-Shirt,2025-12-01,14,19.99,9.06,279.86,126.84,153.02
Midwest,Chicago,Apparel,Running Shoes,2025-12-01,12,79.99,40.99,959.88,491.88,468.0
Midwest,Chicago,Apparel,Women's Leggings,2025-12-01,17,34.99,14.26,594.83,242.42,352.41
Midwest,Chicago,Apparel,Wool Sweater,2025-12-01,18,54.99,24.79,989.82,446.22,543.6
Midwest,Chicago,Beauty & Personal Care,Electric Toothbrush,2025-12-01,18,44.99,19.72,809.82,354.96,454.86
Midwest,Chicago,Beauty & Personal Care,Facial Cleanser,2025-12-01,12,14.99,5.61,179.88,67.32,112.56
Midwest,Chicago,Beauty & Personal Care,Hair Dryer,2025-12-01,12,39.99,16.98,479.88,203.76,276.12
Midwest,Chicago,Beauty & Personal Care,Moisturizer,2025-12-01,19,18.99,7.76,360.81,147.44,213.37
Midwest,Chicago,Beauty & Personal Care,Perfume Set,2025-12-01,10,42.99,15.93,429.9,159.3,270.6
Midwest,Chicago,Electronics,Bluetooth Speaker,2025-12-01,32,44.99,27.1,1439.68,867.2,572.48
Midwest,Chicago,Electronics,Portable Charger,2025-12-01,26,34.99,22.25,909.74,578.5,331.24
Midwest,Chicago,Electronics,Smartwatch,2025-12-01,21,119.99,81.61,2519.79,1713.81,805.98
Midwest,Chicago,Electronics,Tablet Stand,2025-12-01,43,24.99,14.66,1074.57,630.38,444.19
Midwest,Chicago,Electronics,Wireless Earbuds,2025-12-01,43,59.99,39.13,2579.57,1682.59,896.98
Midwest,Chicago,Home & Kitchen,Coffee Maker,2025-12-01,16,49.99,36.51,799.84,584.16,215.68
Midwest,Chicago,Home & Kitchen,LED Desk Lamp,2025-12-01,16,27.99,19.78,447.84,316.48,131.36
Midwest,Chicago,Home & Kitchen,Non-Stick Pan Set,2025-12-01,8,64.99,46.14,519.92,369.12,150.8
Midwest,Chicago,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,15,22.99,16.39,344.85,245.85,99.0
Midwest,Chicago,Home & Kitchen,Throw Blanket,2025-12-01,5,29.99,20.02,149.95,100.1,49.85
Midwest,Chicago,Sports & Outdoors,Camping Tent,2025-12-01,13,129.99,74.5,1689.87,968.5,721.37
Midwest,Chicago,Sports & Outdoors,Hiking Backpack,2025-12-01,14,74.99,42.1,1049.86,589.4,460.46
Midwest,Chicago,Sports & Outdoors,Resistance Bands,2025-12-01,12,19.99,9.46,239.88,113.52,126.36
Midwest,Chicago,Sports & Outdoors,Water Bottle,2025-12-01,19,16.99,8.41,322.81,159.79,163.02
Midwest,Chicago,Sports & Outdoors,Yoga Mat,2025-12-01,16,24.99,13.0,399.84,208.0,191.84
Northeast,Boston,Apparel,Denim Jacket,2025-12-01,31,69.99,33.75,2169.69,1046.25,1123.44
Northeast,Boston,Apparel,Men's T-Shirt,2025-12-01,18,19.99,8.93,359.82,160.74,199.08
Northeast,Boston,Apparel,Running Shoes,2025-12-01,12,79.99,39.63,959.88,475.56,484.32
Northeast,Boston,Apparel,Women's Leggings,2025-12-01,16,34.99,14.26,559.84,228.16,331.68
Northeast,Boston,Apparel,Wool Sweater,2025-12-01,30,54.99,23.6,1649.7,708.0,941.7
Northeast,Boston,Beauty & Personal Care,Electric Toothbrush,2025-12-01,20,44.99,19.89,899.8,397.8,502.0
Northeast,Boston,Beauty & Personal Care,Facial Cleanser,2025-12-01,19,14.99,5.61,284.81,106.59,178.22
Northeast,Boston,Beauty & Personal Care,Hair Dryer,2025-12-01,14,39.99,17.08,559.86,239.12,320.74
Northeast,Boston,Beauty & Personal Care,Moisturizer,2025-12-01,26,18.99,7.67,493.74,199.42,294.32
Northeast,Boston,Beauty & Personal Care,Perfume Set,2025-12-01,9,42.99,15.52,386.91,139.68,247.23
Northeast,Boston,Electronics,Bluetooth Speaker,2025-12-01,49,44.99,27.31,2204.51,1338.19,866.32
Northeast,Boston,Electronics,Portable Charger,2025-12-01,30,34.99,22.83,1049.7,684.9,364.8
Northeast,Boston,Electronics,Smartwatch,2025-12-01,83,119.99,83.85,9959.17,6959.55,2999.62
Northeast,Boston,Electronics,Tablet Stand,2025-12-01,32,24.99,15.39,799.68,492.48,307.2
Northeast,Boston,Electronics,Wireless Earbuds,2025-12-01,60,59.99,38.47,3599.4,2308.2,1291.2
Northeast,Boston,Home & Kitchen,Coffee Maker,2025-12-01,19,49.99,36.22,949.81,688.18,261.63
Northeast,Boston,Home & Kitchen,LED Desk Lamp,2025-12-01,19,27.99,19.92,531.81,378.48,153.33
Northeast,Boston,Home & Kitchen,Non-Stick Pan Set,2025-12-01,16,64.99,44.71,1039.84,715.36,324.48
Northeast,Boston,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,19,22.99,16.9,436.81,321.1,115.71
Northeast,Boston,Home & Kitchen,Throw Blanket,2025-12-01,18,29.99,20.53,539.82,369.54,170.28
Northeast,Boston,Sports & Outdoors,Camping Tent,2025-12-01,28,129.99,75.46,3639.72,2112.88,1526.84
Northeast,Boston,Sports & Outdoors,Hiking Backpack,2025-12-01,24,74.99,40.13,1799.76,963.12,836.64
Northeast,Boston,Sports & Outdoors,Resistance Bands,2025-12-01,9,19.99,9.39,179.91,84.51,95.4
Northeast,Boston,Sports & Outdoors,Water Bottle,2025-12-01,24,16.99,8.53,407.76,204.72,203.04
Northeast,Boston,Sports & Outdoors,Yoga Mat,2025-12-01,18,24.99,13.15,449.82,236.7,213.12
Northeast,New York,Apparel,Denim Jacket,2025-12-01,9,69.99,33.35,629.91,300.15,329.76
Northeast,New York,Apparel,Men's T-Shirt,2025-12-01,11,19.99,9.11,219.89,100.21,119.68
Northeast,New York,Apparel,Running Shoes,2025-12-01,8,79.99,40.16,639.92,321.28,318.64
Northeast,New York,Apparel,Women's Leggings,2025-12-01,11,34.99,14.64,384.89,161.04,223.85
Northeast,New York,Apparel,Wool Sweater,2025-12-01,13,54.99,24.28,714.87,315.64,399.23
Northeast,New York,Beauty & Personal Care,Electric Toothbrush,2025-12-01,9,44.99,20.11,404.91,180.99,223.92
Northeast,New York,Beauty & Personal Care,Facial Cleanser,2025-12-01,8,14.99,5.65,119.92,45.2,74.72
Northeast,New York,Beauty & Personal Care,Hair Dryer,2025-12-01,11,39.99,16.5,439.89,181.5,258.39
Northeast,New York,Beauty & Personal Care,Moisturizer,2025-12-01,15,18.99,7.47,284.85,112.05,172.8
Northeast,New York,Beauty & Personal Care,Perfume Set,2025-12-01,11,42.99,15.62,472.89,171.82,301.07
Northeast,New York,Electronics,Bluetooth Speaker,2025-12-01,24,44.99,27.52,1079.76,660.48,419.28
Northeast,New York,Electronics,Portable Charger,2025-12-01,28,34.99,22.21,979.72,621.88,357.84
Northeast,New York,Electronics,Smartwatch,2025-12-01,32,119.99,82.27,3839.68,2632.64,1207.04
Northeast,New York,Electronics,Tablet Stand,2025-12-01,26,24.99,15.42,649.74,400.92,248.82
Northeast,New York,Electronics,Wireless Earbuds,2025-12-01,22,59.99,38.9,1319.78,855.8,463.98
Northeast,New York,Home & Kitchen,Coffee Maker,2025-12-01,16,49.99,36.31,799.84,580.96,218.88
Northeast,New York,Home & Kitchen,LED Desk Lamp,2025-12-01,12,27.99,19.66,335.88,235.92,99.96
Northeast,New York,Home & Kitchen,Non-Stick Pan Set,2025-12-01,16,64.99,46.7,1039.84,747.2,292.64
Northeast,New York,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,7,22.99,16.66,160.93,116.62,44.31
Northeast,New York,Home & Kitchen,Throw Blanket,2025-12-01,16,29.99,19.84,479.84,317.44,162.4
Northeast,New York,Sports & Outdoors,Camping Tent,2025-12-01,15,129.99,75.34,1949.85,1130.1,819.75
Northeast,New York,Sports & Outdoors,Hiking Backpack,2025-12-01,13,74.99,41.98,974.87,545.74,429.13
Northeast,New York,Sports & Outdoors,Resistance Bands,2025-12-01,6,19.99,9.53,119.94,57.18,62.76
Northeast,New York,Sports & Outdoors,Water Bottle,2025-12-01,10,16.99,8.5,169.9,85.0,84.9
Northeast,New York,Sports & Outdoors,Yoga Mat,2025-12-01,11,24.99,13.01,274.89,143.11,131.78
Southeast,Atlanta,Apparel,Denim Jacket,2025-12-01,12,69.99,33.15,839.88,397.8,442.08
Southeast,Atlanta,Apparel,Men's T-Shirt,2025-12-01,9,19.99,9.05,179.91,81.45,98.46
Southeast,Atlanta,Apparel,Running Shoes,2025-12-01,11,79.99,39.18,879.89,430.98,448.91
Southeast,Atlanta,Apparel,Women's Leggings,2025-12-01,16,34.99,14.26,559.84,228.16,331.68
Southeast,Atlanta,Apparel,Wool Sweater,2025-12-01,17,54.99,24.28,934.83,412.76,522.07
Southeast,Atlanta,Beauty & Personal Care,Electric Toothbrush,2025-12-01,10,44.99,20.27,449.9,202.7,247.2
Southeast,Atlanta,Beauty & Personal Care,Facial Cleanser,2025-12-01,12,14.99,5.71,179.88,68.52,111.36
Southeast,Atlanta,Beauty & Personal Care,Hair Dryer,2025-12-01,16,39.99,16.51,639.84,264.16,375.68
Southeast,Atlanta,Beauty & Personal Care,Moisturizer,2025-12-01,14,18.99,7.51,265.86,105.14,160.72
Southeast,Atlanta,Beauty & Personal Care,Perfume Set,2025-12-01,7,42.99,15.6,300.93,109.2,191.73
Southeast,Atlanta,Electronics,Bluetooth Speaker,2025-12-01,43,44.99,28.19,1934.57,1212.17,722.4
Southeast,Atlanta,Electronics,Portable Charger,2025-12-01,45,34.99,21.76,1574.55,979.2,595.35
Southeast,Atlanta,Electronics,Smartwatch,2025-12-01,59,119.99,79.75,7079.41,4705.25,2374.16
Southeast,Atlanta,Electronics,Tablet Stand,2025-12-01,51,24.99,14.69,1274.49,749.19,525.3
Southeast,Atlanta,Electronics,Wireless Earbuds,2025-12-01,42,59.99,38.11,2519.58,1600.62,918.96
Southeast,Atlanta,Home & Kitchen,Coffee Maker,2025-12-01,10,49.99,36.04,499.9,360.4,139.5
Southeast,Atlanta,Home & Kitchen,LED Desk Lamp,2025-12-01,15,27.99,20.46,419.85,306.9,112.95
Southeast,Atlanta,Home & Kitchen,Non-Stick Pan Set,2025-12-01,14,64.99,45.03,909.86,630.42,279.44
Southeast,Atlanta,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,6,22.99,16.46,137.94,98.76,39.18
Southeast,Atlanta,Home & Kitchen,Throw Blanket,2025-12-01,12,29.99,20.27,359.88,243.24,116.64
Southeast,Atlanta,Sports & Outdoors,Camping Tent,2025-12-01,20,129.99,76.65,2599.8,1533.0,1066.8
Southeast,Atlanta,Sports & Outdoors,Hiking Backpack,2025-12-01,11,74.99,40.48,824.89,445.28,379.61
Southeast,Atlanta,Sports & Outdoors,Resistance Bands,2025-12-01,13,19.99,9.32,259.87,121.16,138.71
Southeast,Atlanta,Sports & Outdoors,Water Bottle,2025-12-01,15,16.99,8.4,254.85,126.0,128.85
Southeast,Atlanta,Sports & Outdoors,Yoga Mat,2025-12-01,15,24.99,12.99,374.85,194.85,180.0
Southeast,Miami,Apparel,Denim Jacket,2025-12-01,24,69.99,34.22,1679.76,821.28,858.48
Southeast,Miami,Apparel,Men's T-Shirt,2025-12-01,15,19.99,9.16,299.85,137.4,162.45
Southeast,Miami,Apparel,Running Shoes,2025-12-01,21,79.99,38.98,1679.79,818.58,861.21
Southeast,Miami,Apparel,Women's Leggings,2025-12-01,15,34.99,14.98,524.85,224.7,300.15
Southeast,Miami,Apparel,Wool Sweater,2025-12-01,12,54.99,23.85,659.88,286.2,373.68
Southeast,Miami,Beauty & Personal Care,Electric Toothbrush,2025-12-01,17,44.99,20.74,764.83,352.58,412.25
Southeast,Miami,Beauty & Personal Care,Facial Cleanser,2025-12-01,17,14.99,5.56,254.83,94.52,160.31
Southeast,Miami,Beauty & Personal Care,Hair Dryer,2025-12-01,17,39.99,16.83,679.83,286.11,393.72
Southeast,Miami,Beauty & Personal Care,Moisturizer,2025-12-01,20,18.99,7.53,379.8,150.6,229.2
Southeast,Miami,Beauty & Personal Care,Perfume Set,2025-12-01,17,42.99,16.1,730.83,273.7,457.13
Southeast,Miami,Electronics,Bluetooth Speaker,2025-12-01,51,44.99,27.86,2294.49,1420.86,873.63
Southeast,Miami,Electronics,Portable Charger,2025-12-01,39,34.99,21.96,1364.61,856.44,508.17
Southeast,Miami,Electronics,Smartwatch,2025-12-01,28,119.99,83.75,3359.72,2345.0,1014.72
Southeast,Miami,Electronics,Tablet Stand,2025-12-01,48,24.99,14.91,1199.52,715.68,483.84
Southeast,Miami,Electronics,Wireless Earbuds,2025-12-01,32,59.99,39.73,1919.68,1271.36,648.32
Southeast,Miami,Home & Kitchen,Coffee Maker,2025-12-01,12,49.99,36.92,599.88,443.04,156.84
Southeast,Miami,Home & Kitchen,LED Desk Lamp,2025-12-01,17,27.99,19.48,475.83,331.16,144.67
Southeast,Miami,Home & Kitchen,Non-Stick Pan Set,2025-12-01,18,64.99,44.82,1169.82,806.76,363.06
Southeast,Miami,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,22,22.99,16.31,505.78,358.82,146.96
Southeast,Miami,Home & Kitchen,Throw Blanket,2025-12-01,15,29.99,20.47,449.85,307.05,142.8
Southeast,Miami,Sports & Outdoors,Camping Tent,2025-12-01,14,129.99,74.36,1819.86,1041.04,778.82
Southeast,Miami,Sports & Outdoors,Hiking Backpack,2025-12-01,17,74.99,41.42,1274.83,704.14,570.69
Southeast,Miami,Sports & Outdoors,Resistance Bands,2025-12-01,17,19.99,9.75,339.83,165.75,174.08
Southeast,Miami,Sports & Outdoors,Water Bottle,2025-12-01,8,16.99,8.52,135.92,68.16,67.76
Southeast,Miami,Sports & Outdoors,Yoga Mat,2025-12-01,18,24.99,12.73,449.82,229.14,220.68
Southwest,Dallas,Apparel,Denim Jacket,2025-12-01,17,69.99,32.94,1189.83,559.98,629.85
Southwest,Dallas,Apparel,Men's T-Shirt,2025-12-01,8,19.99,8.99,159.92,71.92,88.0
Southwest,Dallas,Apparel,Running Shoes,2025-12-01,7,79.99,39.78,559.93,278.46,281.47
Southwest,Dallas,Apparel,Women's Leggings,2025-12-01,10,34.99,14.54,349.9,145.4,204.5
Southwest,Dallas,Apparel,Wool Sweater,2025-12-01,16,54.99,23.73,879.84,379.68,500.16
Southwest,Dallas,Beauty & Personal Care,Electric Toothbrush,2025-12-01,10,44.99,20.18,449.9,201.8,248.1
Southwest,Dallas,Beauty & Personal Care,Facial Cleanser,2025-12-01,13,14.99,5.79,194.87,75.27,119.6
Southwest,Dallas,Beauty & Personal Care,Hair Dryer,2025-12-01,11,39.99,16.54,439.89,181.94,257.95
Southwest,Dallas,Beauty & Personal Care,Moisturizer,2025-12-01,15,18.99,7.7,284.85,115.5,169.35
Southwest,Dallas,Beauty & Personal Care,Perfume Set,2025-12-01,10,42.99,15.94,429.9,159.4,270.5
Southwest,Dallas,Electronics,Bluetooth Speaker,2025-12-01,22,44.99,28.54,989.78,627.88,361.9
Southwest,Dallas,Electronics,Portable Charger,2025-12-01,31,34.99,22.2,1084.69,688.2,396.49
Southwest,Dallas,Electronics,Smartwatch,2025-12-01,40,119.99,80.53,4799.6,3221.2,1578.4
Southwest,Dallas,Electronics,Tablet Stand,2025-12-01,38,24.99,14.94,949.62,567.72,381.9
Southwest,Dallas,Electronics,Wireless Earbuds,2025-12-01,34,59.99,39.93,2039.66,1357.62,682.04
Southwest,Dallas,Home & Kitchen,Coffee Maker,2025-12-01,13,49.99,36.67,649.87,476.71,173.16
Southwest,Dallas,Home & Kitchen,LED Desk Lamp,2025-12-01,22,27.99,20.38,615.78,448.36,167.42
Southwest,Dallas,Home & Kitchen,Non-Stick Pan Set,2025-12-01,14,64.99,46.07,909.86,644.98,264.88
Southwest,Dallas,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,14,22.99,17.21,321.86,240.94,80.92
Southwest,Dallas,Home & Kitchen,Throw Blanket,2025-12-01,10,29.99,19.81,299.9,198.1,101.8
Southwest,Dallas,Sports & Outdoors,Camping Tent,2025-12-01,5,129.99,75.18,649.95,375.9,274.05
Southwest,Dallas,Sports & Outdoors,Hiking Backpack,2025-12-01,5,74.99,41.26,374.95,206.3,168.65
Southwest,Dallas,Sports & Outdoors,Resistance Bands,2025-12-01,7,19.99,9.37,139.93,65.59,74.34
Southwest,Dallas,Sports & Outdoors,Water Bottle,2025-12-01,3,16.99,8.32,50.97,24.96,26.01
Southwest,Dallas,Sports & Outdoors,Yoga Mat,2025-12-01,4,24.99,13.33,99.96,53.32,46.64
West,Los Angeles,Apparel,Denim Jacket,2025-12-01,17,69.99,33.8,1189.83,574.6,615.23
West,Los Angeles,Apparel,Men's T-Shirt,2025-12-01,18,19.99,9.03,359.82,162.54,197.28
West,Los Angeles,Apparel,Running Shoes,2025-12-01,15,79.99,38.83,1199.85,582.45,617.4
West,Los Angeles,Apparel,Women's Leggings,2025-12-01,14,34.99,14.96,489.86,209.44,280.42
West,Los Angeles,Apparel,Wool Sweater,2025-12-01,15,54.99,24.24,824.85,363.6,461.25
West,Los Angeles,Beauty & Personal Care,Electric Toothbrush,2025-12-01,13,44.99,20.68,584.87,268.84,316.03
West,Los Angeles,Beauty & Personal Care,Facial Cleanser,2025-12-01,21,14.99,5.55,314.79,116.55,198.24
West,Los Angeles,Beauty & Personal Care,Hair Dryer,2025-12-01,16,39.99,17.14,639.84,274.24,365.6
West,Los Angeles,Beauty & Personal Care,Moisturizer,2025-12-01,21,18.99,7.64,398.79,160.44,238.35
West,Los Angeles,Beauty & Personal Care,Perfume Set,2025-12-01,21,42.99,16.19,902.79,339.99,562.8
West,Los Angeles,Electronics,Bluetooth Speaker,2025-12-01,37,44.99,27.9,1664.63,1032.3,632.33
West,Los Angeles,Electronics,Portable Charger,2025-12-01,34,34.99,22.24,1189.66,756.16,433.5
West,Los Angeles,Electronics,Smartwatch,2025-12-01,40,119.99,81.05,4799.6,3242.0,1557.6
West,Los Angeles,Electronics,Tablet Stand,2025-12-01,50,24.99,14.88,1249.5,744.0,505.5
West,Los Angeles,Electronics,Wireless Earbuds,2025-12-01,48,59.99,39.9,2879.52,1915.2,964.32
West,Los Angeles,Home & Kitchen,Coffee Maker,2025-12-01,14,49.99,35.51,699.86,497.14,202.72
West,Los Angeles,Home & Kitchen,LED Desk Lamp,2025-12-01,18,27.99,19.68,503.82,354.24,149.58
West,Los Angeles,Home & Kitchen,Non-Stick Pan Set,2025-12-01,13,64.99,46.13,844.87,599.69,245.18
West,Los Angeles,Home & Kitchen,Storage Bins (Set of 3),2025-12-01,19,22.99,17.22,436.81,327.18,109.63
West,Los Angeles,Home & Kitchen,Throw Blanket,2025-12-01,17,29.99,20.73,509.83,352.41,157.42
West,Los Angeles,Sports & Outdoors,Camping Tent,2025-12-01,16,129.99,77.17,2079.84,1234.72,845.12
West,Los Angeles,Sports & Outdoors,Hiking Backpack,2025-12-01,10,74.99,40.08,749.9,400.8,349.1
West,Los Angeles,Sports & Outdoors,Resistance Bands,2025-12-01,13,19.99,9.82,259.87,127.66,132.21
West,Los Angeles,Sports & Outdoors,Water Bottle,2025-12-01,14,16.99,8.44,237.86,118.16,119.7
West,Los Angeles,Sports & Outdoors,Yoga Mat,2025-12-01,25,24.99,13.38,624.75,334.5,290.25
West,Seattle,Apparel,Denim Jacket,2025-12-01,20,69.99,34.44,1399.8,688.8,711.0
West,Seattle,Apparel,Men's T-Shirt,2025-12-01,22,19.99,8.74,439.78,192.28,247.5
West,Seattle,Apparel,Running Shoes,2025-12-01,10,79.99,38.86,799.9,388.6,411.3
West,Seattle,Apparel,Women's Leggings,2025-12-01,14,34.99,14.63,489.86,204.82,285.04
West,Seattle,Apparel,Wool Sweater,2025-12-01,20,54.99,23.88,1099.8,477.6,622.2
West,Seattle,Beauty & Personal Care,Electric Toothbrush,2025-12-01,20,44.99,20.05,899.8,401.0,498.8
West,Seattle,Beauty & Personal Care,Facial Cleanser,2025-12-01,20,14.99,5.69,299.8,113.8,186.0
West,Seattle,Beauty & Personal Care,Hair Dryer,2025-12-01,17,39.99,16.92,679.83,287.64,392.19
West,Seattle,Beauty & Personal Care,Moisturizer,2025-12-01,14,18.99,7.78,265.86,108.92,156.94
West,Seattle,Beauty & Personal Care,Perfume Set,2025-12-01,14,42.99,15.77,601.86,220.78,381.08
West,Seattle,Electronics,Bluetooth Speaker,2025-12-01,41,44.99,28.68,1844.59,1175.88,668.71
West,Seattle,Electronics,Portable Charger,2025-12-01,68,34.99,22.04,2379.32,1498.72,880.6
West,Seattle,Electronics,Smartwatch,2025-12-01,35,119.99,81.46,4199.65,2851.1,1348.55
West,Seattle,Electronics,Tablet Stand,2025-12-01,66,24.99,14.8,1649.34,976.8,672.54
West,Seattle,Electronics,Wireless Earbuds,2025-12-01,54,59.99,39.81,3239.46,2149.74,1089.72
West,Seattle,Home & Kitchen,Coffee Maker,2025-12-01,17,49.99,35.26,849.83,599.42,250.41
West,Seattle,Home & Kitchen,LED Desk Lamp,2025-12-01,22,27.99,20.14,615.78,443.08,172.7
West,Seattle,Home & Kitchen,Non-Stick Pan Set,2025-12-01,15,64.99,44.27,974.85,664.05,310.8
